tract_id,city,ml_rank_score,demand_tier,pct_area_ev_permitted,pct_area_commercial,pct_area_industrial,pct_area_residential,dominant_zone_category,feasibility_score,data_confidence,computed_at
06075012204,"SAN FRANCISCO, CA",0.7399,High,0.0,0.0,0.0,0.5838,Residential,0.222,High,2026-03-09T15:45:26.113108+00:00
06075012301,"SAN FRANCISCO, CA",0.9727,High,0.0441,0.0441,0.0,0.1224,Other,0.3227,High,2026-03-09T14:46:44.598508+00:00
06075012302,"SAN FRANCISCO, CA",0.9812,High,0.0135,0.0135,0.0,0.2663,Other,0.3038,High,2026-03-09T14:43:45.625451+00:00
06075012403,"SAN FRANCISCO, CA",0.7176,High,0.0,0.0,0.0,0.5158,Residential,0.2153,High,2026-03-09T15:48:19.976206+00:00
06075012404,"SAN FRANCISCO, CA",0.7141,High,0.0252,0.0252,0.0,0.4382,Other,0.2319,High,2026-03-09T15:48:51.916665+00:00
06075012406,"SAN FRANCISCO, CA",0.8752,High,0.0,0.0,0.0,0.113,Other,0.2626,High,2026-03-09T15:20:10.641306+00:00
06075012502,"SAN FRANCISCO, CA",0.9792,High,0.0,0.0,0.0,0.6287,Residential,0.2938,High,2026-03-09T14:44:19.103049+00:00
06075012504,"SAN FRANCISCO, CA",0.1028,Low,0.0,0.0,0.0,0.3689,Other,0.0308,High,2026-03-10T07:02:08.923503+00:00
06075012601,"SAN FRANCISCO, CA",0.991,High,0.0715,0.0715,0.0,0.9285,Residential,0.3474,High,2026-03-09T14:40:34.334879+00:00
06075012801,"SAN FRANCISCO, CA",0.9946,High,0.0639,0.0639,0.0,0.933,Residential,0.3431,High,2026-03-09T14:39:43.764128+00:00
06075012802,"SAN FRANCISCO, CA",0.9917,High,0.1866,0.1866,0.0,0.7824,Residential,0.4281,High,2026-03-09T14:40:03.794866+00:00
06075012901,"SAN FRANCISCO, CA",0.9967,High,0.0,0.0,0.0,1.0,Residential,0.299,High,2026-03-09T14:36:41.332440+00:00
06075013001,"SAN FRANCISCO, CA",0.9957,High,0.2185,0.2185,0.0,0.6998,Residential,0.4517,High,2026-03-09T14:37:58.686163+00:00
06075013002,"SAN FRANCISCO, CA",0.9919,High,0.2919,0.2919,0.0,0.7081,Residential,0.5019,High,2026-03-09T14:39:59.273931+00:00
06075013101,"SAN FRANCISCO, CA",0.9971,High,0.0,0.0,0.0,0.992,Residential,0.2991,High,2026-03-09T14:35:50.180679+00:00
06075013401,"SAN FRANCISCO, CA",0.9796,High,0.0429,0.0429,0.0,0.5763,Residential,0.3239,High,2026-03-09T14:44:40.718032+00:00
06075013402,"SAN FRANCISCO, CA",0.9816,High,0.0895,0.0895,0.0,0.8829,Residential,0.3571,High,2026-03-09T14:44:23.787916+00:00
06075013500,"SAN FRANCISCO, CA",0.9861,High,0.1379,0.1379,0.0,0.8554,Residential,0.3924,High,2026-03-09T14:42:42.463118+00:00
06075015201,"SAN FRANCISCO, CA",0.9699,High,0.0,0.0,0.0,0.9096,Residential,0.291,High,2026-03-09T14:47:52.280656+00:00
06075015202,"SAN FRANCISCO, CA",0.9823,High,0.2136,0.2136,0.0,0.4428,Residential,0.4442,High,2026-03-09T14:44:01.077357+00:00
06075015300,"SAN FRANCISCO, CA",0.9857,High,0.1823,0.1823,0.0,0.5502,Residential,0.4233,High,2026-03-09T14:42:53.669212+00:00
06075015802,"SAN FRANCISCO, CA",0.9944,High,0.0532,0.0,0.0,0.0407,Other,0.3356,High,2026-03-09T14:38:57.262743+00:00
06075015900,"SAN FRANCISCO, CA",0.9967,High,0.2878,0.2878,0.0,0.023,Other,0.5005,High,2026-03-09T14:36:02.571666+00:00
06075016000,"SAN FRANCISCO, CA",0.9939,High,0.1524,0.1524,0.0,0.0086,Other,0.4049,High,2026-03-09T14:38:17.601768+00:00
06075016101,"SAN FRANCISCO, CA",0.9866,High,0.4275,0.4275,0.0,0.0248,Other,0.5952,High,2026-03-09T14:41:38.101060+00:00
06075016102,"SAN FRANCISCO, CA",0.9991,High,0.0566,0.0566,0.0,0.2593,Other,0.3393,High,2026-03-09T14:32:09.555520+00:00
06075016300,"SAN FRANCISCO, CA",0.9975,High,0.0081,0.0081,0.0,0.3079,Other,0.3049,High,2026-03-09T14:35:59.202058+00:00
06075016400,"SAN FRANCISCO, CA",0.9872,High,0.0472,0.0,0.0,0.0184,Other,0.3292,High,2026-03-09T14:42:18.012917+00:00
06075016601,"SAN FRANCISCO, CA",0.9827,High,0.1192,0.1192,0.0,0.0593,Other,0.3782,High,2026-03-09T14:43:58.851110+00:00
06075016602,"SAN FRANCISCO, CA",0.9776,High,0.3023,0.3023,0.0,0.1476,Other,0.5049,High,2026-03-09T14:45:18.539987+00:00
06075016801,"SAN FRANCISCO, CA",0.9993,High,0.1714,0.1714,0.0,0.3592,Other,0.4197,High,2026-03-09T14:33:07.347965+00:00
06075017102,"SAN FRANCISCO, CA",0.9864,High,0.0621,0.0621,0.0,0.4238,Other,0.3394,High,2026-03-09T14:43:33.949611+00:00
06075017604,"SAN FRANCISCO, CA",0.986,High,0.063,0.063,0.0,0.0,Other,0.3399,High,2026-03-09T14:41:48.053973+00:00
06075017801,"SAN FRANCISCO, CA",0.9986,High,0.0087,0.0087,0.0,0.0,Other,0.3057,High,2026-03-09T14:32:58.272436+00:00
06075017803,"SAN FRANCISCO, CA",0.9936,High,0.1978,0.0802,0.0,0.0127,Other,0.4365,High,2026-03-09T14:38:50.174474+00:00
06075020102,"SAN FRANCISCO, CA",0.9957,High,0.0534,0.0534,0.0,0.0,Other,0.3361,High,2026-03-09T14:37:33.405907+00:00
06075020201,"SAN FRANCISCO, CA",0.9951,High,0.0352,0.0352,0.0,0.1764,Other,0.3232,High,2026-03-09T14:38:19.355020+00:00
06075020601,"SAN FRANCISCO, CA",0.997,High,0.0652,0.0652,0.0,0.1072,Other,0.3448,High,2026-03-09T14:36:56.192342+00:00
06075020602,"SAN FRANCISCO, CA",0.9959,High,0.0,0.0,0.0,0.3354,Other,0.2988,High,2026-03-09T14:38:28.497110+00:00
06075020701,"SAN FRANCISCO, CA",0.9839,High,0.0024,0.0024,0.0,0.1137,Other,0.2968,High,2026-03-09T14:43:51.293952+00:00
06075020702,"SAN FRANCISCO, CA",0.9777,High,0.0297,0.0297,0.0,0.0936,Other,0.3141,High,2026-03-09T14:45:30.432749+00:00
06075020801,"SAN FRANCISCO, CA",0.985,High,0.0447,0.0447,0.0,0.0,Other,0.3268,High,2026-03-09T14:43:14.232842+00:00
06075020802,"SAN FRANCISCO, CA",0.9792,High,0.0555,0.0555,0.0,0.0,Other,0.3326,High,2026-03-09T14:45:04.669463+00:00
06075020900,"SAN FRANCISCO, CA",0.9892,High,0.0381,0.0381,0.0,0.0,Other,0.3234,High,2026-03-09T14:41:53.613488+00:00
06075021000,"SAN FRANCISCO, CA",0.9882,High,0.0033,0.0033,0.0,0.0617,Other,0.2987,High,2026-03-09T14:42:41.140349+00:00
06075021100,"SAN FRANCISCO, CA",0.9979,High,0.0642,0.0642,0.0,0.5257,Residential,0.3443,High,2026-03-09T14:37:11.256196+00:00
06075021400,"SAN FRANCISCO, CA",0.9984,High,0.0936,0.0936,0.0,0.7176,Residential,0.365,High,2026-03-09T14:35:39.455551+00:00
06075022801,"SAN FRANCISCO, CA",0.9894,High,0.0,0.0,0.0,0.0,Other,0.2968,High,2026-03-09T14:42:05.632854+00:00
06075022803,"SAN FRANCISCO, CA",0.989,High,0.0,0.0,0.0,0.0,Other,0.2967,High,2026-03-09T14:42:14.895029+00:00
06075022901,"SAN FRANCISCO, CA",0.9885,High,0.0041,0.0041,0.0,0.0,Other,0.2994,High,2026-03-09T14:41:57.440338+00:00
06075022902,"SAN FRANCISCO, CA",0.9818,High,0.0,0.0,0.0,0.0,Other,0.2945,High,2026-03-09T14:44:25.404055+00:00
06075026003,"SAN FRANCISCO, CA",0.9631,High,0.0,0.0,0.0,0.0289,Other,0.2889,High,2026-03-09T14:53:37.702327+00:00
06075031402,"SAN FRANCISCO, CA",0.9633,High,0.0014,0.0014,0.0,0.6836,Residential,0.29,High,2026-03-09T14:53:12.787732+00:00
06075032801,"SAN FRANCISCO, CA",0.9577,High,0.0,0.0,0.0,0.7558,Residential,0.2873,High,2026-03-09T14:55:37.338947+00:00
06075032802,"SAN FRANCISCO, CA",0.9746,High,0.068,0.068,0.0,0.6382,Residential,0.34,High,2026-03-09T14:49:46.439102+00:00
06075035102,"SAN FRANCISCO, CA",0.9703,High,0.0166,0.0166,0.0,0.8664,Residential,0.3027,High,2026-03-09T14:51:28.521447+00:00
06075040100,"SAN FRANCISCO, CA",0.9808,High,0.0032,0.0032,0.0,0.0425,Other,0.2965,High,2026-03-09T14:45:57.386602+00:00
06075042601,"SAN FRANCISCO, CA",0.9728,High,0.1382,0.1382,0.0,0.5667,Residential,0.3886,High,2026-03-09T14:48:30.545774+00:00
06075045100,"SAN FRANCISCO, CA",0.9821,High,0.1041,0.1041,0.0,0.8959,Residential,0.3675,High,2026-03-09T14:45:37.769755+00:00
06075045201,"SAN FRANCISCO, CA",0.9771,High,0.0338,0.0338,0.0,0.8158,Residential,0.3168,High,2026-03-09T14:47:16.468852+00:00
06075045202,"SAN FRANCISCO, CA",0.977,High,0.1096,0.1096,0.0,0.8448,Residential,0.3698,High,2026-03-09T14:46:37.653036+00:00
06075047600,"SAN FRANCISCO, CA",0.9893,High,0.0407,0.0407,0.0,0.7848,Residential,0.3252,High,2026-03-09T14:43:38.716392+00:00
06075047702,"SAN FRANCISCO, CA",0.9717,High,0.0096,0.0096,0.0,0.9463,Residential,0.2983,High,2026-03-09T14:49:31.853871+00:00
06075047801,"SAN FRANCISCO, CA",0.9725,High,0.0413,0.0413,0.0,0.7352,Residential,0.3206,High,2026-03-09T14:49:33.692298+00:00
06075047802,"SAN FRANCISCO, CA",0.9709,High,0.0522,0.0522,0.0,0.9404,Residential,0.3278,High,2026-03-09T14:49:42.619859+00:00
06075047903,"SAN FRANCISCO, CA",0.968,High,0.0333,0.0333,0.0,0.9667,Residential,0.3137,High,2026-03-09T14:51:06.217487+00:00
06075061101,"SAN FRANCISCO, CA",0.9986,High,0.1288,0.1288,0.0,0.0078,Other,0.3898,High,2026-03-09T14:33:18.905320+00:00
06075061102,"SAN FRANCISCO, CA",0.6239,Medium,0.0207,0.0207,0.0,0.0989,Other,0.2016,High,2026-03-09T16:01:28.647831+00:00
06075061503,"SAN FRANCISCO, CA",0.9998,High,0.4729,0.3945,0.0,0.1864,Commercial,0.6309,High,2026-03-09T14:30:58.248075+00:00
06075061505,"SAN FRANCISCO, CA",0.0033,Low,0.0,0.0,0.0,1.0,Residential,0.001,High,2026-03-10T00:25:15.635336+00:00
06077003406,CA,0.0941,Low,0.0609,0.0609,0.0,0.7756,Residential,0.0709,High,2026-03-10T07:09:46.845755+00:00
06083002309,"SANTA MARIA, CA",0.0577,Low,0.0,0.0,0.0,0.9894,Residential,0.0173,High,2026-03-09T19:22:14.543809+00:00
06083002310,"SANTA MARIA, CA",0.0581,Low,0.0023,0.0023,0.0,0.6791,Residential,0.0191,High,2026-03-09T19:20:47.320761+00:00
06099000514,"SALIDA, CA",0.0729,Low,0.0295,0.0295,0.0,0.9008,Residential,0.0425,High,2026-03-10T07:29:26.616199+00:00
06099000914,"MODESTO, CA",0.0763,Low,0.0,0.0,0.0,0.0,Other,0.0229,High,2026-03-10T07:29:34.503082+00:00
06099000915,"MODESTO, CA",0.0738,Low,0.0,0.0,0.0,0.0,Other,0.0221,High,2026-03-10T07:30:20.324094+00:00
06099002005,"MODESTO, CA",0.1609,Low,0.0853,0.0853,0.0,0.9029,Residential,0.108,High,2026-03-09T17:37:57.560976+00:00
06099002505,"CERES, CA",0.0978,Low,0.0,0.0,0.0,0.0,Other,0.0293,High,2026-03-10T07:09:18.694351+00:00
06111008307,"SIMI VALLEY, CA",0.0876,Low,0.0,0.0,0.0,0.9058,Residential,0.0263,High,2026-03-10T07:15:01.555700+00:00
08005082900,"AURORA, CO",0.0004,Low,0.037,0.0282,0.0,0.2339,Other,0.026,High,2026-03-10T02:04:19.998884+00:00
08043980200,"FLORENCE, CO",0.0034,Low,0.0,0.0,0.0,0.0,Other,0.001,Medium,2026-03-10T00:20:49.316742+00:00
12057013706,"RIVERVIEW, FL",0.5873,Medium,0.0326,0.0326,0.0,0.0,Other,0.199,High,2026-03-09T16:07:38.193262+00:00
12057980700,"LUTZ, FL",0.6526,Medium,0.0,0.0,0.0,0.0,Other,0.1958,High,2026-03-09T15:57:20.236626+00:00
12086000228,"NORTH MIAMI BEACH, FL",0.9228,High,0.1088,0.1088,0.0,0.8714,Residential,0.353,High,2026-03-09T15:04:15.009138+00:00
12086000610,"HIALEAH, FL",0.804,High,0.1468,0.1468,0.0,0.8532,Residential,0.344,High,2026-03-09T15:38:09.872870+00:00
12086000713,"HIALEAH, FL",0.8212,High,0.5936,0.5936,0.0,0.4064,Commercial,0.6619,High,2026-03-09T15:33:22.517898+00:00
12086000807,"HIALEAH, FL",0.8219,High,0.2443,0.2443,0.0,0.7557,Residential,0.4176,High,2026-03-09T15:34:19.614614+00:00
12086000906,"MIAMI, FL",0.8188,High,0.0146,0.0146,0.0,0.922,Residential,0.2559,High,2026-03-09T15:35:30.328617+00:00
12086002708,"MIAMI, FL",0.9699,High,0.0,0.0,0.0,0.0,Other,0.291,Low,2026-03-09T14:47:41.359830+00:00
12086003604,"MIAMI, FL",0.9111,High,0.0,0.0,0.0,0.0,Other,0.2733,Low,2026-03-09T15:10:58.512607+00:00
12086003607,"MIAMI, FL",0.9343,High,0.0,0.0,0.0,0.0,Other,0.2803,Low,2026-03-09T14:58:44.484924+00:00
12086003707,"MIAMI, FL",0.9719,High,0.0,0.0,0.0,0.0,Other,0.2916,Low,2026-03-09T14:46:53.970990+00:00
12086003709,"MIAMI, FL",0.9201,High,0.0,0.0,0.0,0.0,Other,0.276,Low,2026-03-09T15:04:20.157838+00:00
12086004403,"MIAMI BEACH, FL",0.9951,High,0.4773,0.349,0.0,0.5227,Residential,0.6327,High,2026-03-09T14:38:16.945154+00:00
12086004405,"MIAMI BEACH, FL",0.9953,High,0.4604,0.3412,0.0,0.5396,Residential,0.6209,High,2026-03-09T14:38:03.920430+00:00
12086004608,"KEY BISCAYNE, FL",0.8377,High,0.0,0.0,0.0,0.2215,Other,0.2513,High,2026-03-09T15:30:09.115053+00:00
12086005303,"MIAMI, FL",0.9233,High,0.0,0.0,0.0,0.0,Other,0.277,Low,2026-03-09T15:03:24.441256+00:00
12086005304,"MIAMI, FL",0.9292,High,0.0,0.0,0.0,0.0,Other,0.2788,Low,2026-03-09T15:00:28.829137+00:00
12086005305,"MIAMI, FL",0.9171,High,0.0,0.0,0.0,0.0,Other,0.2751,Low,2026-03-09T15:07:23.685150+00:00
12086005306,"MIAMI, FL",0.9189,High,0.0,0.0,0.0,0.0,Other,0.2757,Low,2026-03-09T15:06:12.628149+00:00
12086005403,"MIAMI, FL",0.8651,High,0.0,0.0,0.0,0.0,Other,0.2595,Low,2026-03-09T15:23:21.289165+00:00
12086005409,"MIAMI, FL",0.8559,High,0.0,0.0,0.0,0.0,Other,0.2568,Low,2026-03-09T15:25:46.398118+00:00
12086005410,"MIAMI, FL",0.8417,High,0.0,0.0,0.0,0.0,Other,0.2525,Low,2026-03-09T15:29:36.605926+00:00
12086006501,"MIAMI, FL",0.8454,High,0.0,0.0,0.0,0.0,Other,0.2536,Low,2026-03-09T15:30:04.889607+00:00
12086006604,"MIAMI, FL",0.9187,High,0.0,0.0,0.0,0.0,Other,0.2756,Low,2026-03-09T15:05:34.911985+00:00
12086006606,"MIAMI, FL",0.8959,High,0.0,0.0,0.0,0.0,Other,0.2688,Low,2026-03-09T15:17:04.570399+00:00
12086006716,"MIAMI, FL",0.9783,High,0.0,0.0,0.0,0.0,Other,0.2935,Low,2026-03-09T14:44:23.350727+00:00
12086006717,"MIAMI, FL",0.9316,High,0.0,0.0,0.0,0.0,Other,0.2795,Low,2026-03-09T14:58:56.504039+00:00
12086006718,"MIAMI, FL",0.9817,High,0.0,0.0,0.0,0.0,Other,0.2945,Low,2026-03-09T14:43:17.769145+00:00
12086006719,"MIAMI, FL",0.917,High,0.0,0.0,0.0,0.0,Other,0.2751,Low,2026-03-09T15:06:50.379275+00:00
12086006721,"MIAMI, FL",0.9652,High,0.0,0.0,0.0,0.0,Other,0.2895,Low,2026-03-09T14:49:22.173227+00:00
12086007104,"MIAMI, FL",0.8891,High,0.0,0.0,0.0,0.0,Other,0.2667,Low,2026-03-09T15:19:51.074967+00:00
12086008418,"MIAMI, FL",0.7633,High,0.145,0.145,0.0,0.743,Residential,0.3305,High,2026-03-09T15:43:50.531872+00:00
12086008424,"MIAMI, FL",0.7708,High,0.1303,0.1303,0.0,0.5998,Residential,0.3224,High,2026-03-09T15:40:58.906597+00:00
12086009059,"DORAL, FL",0.8232,High,0.0725,0.0725,0.0,0.7892,Residential,0.2977,High,2026-03-09T15:33:34.331054+00:00
12086009060,"DORAL, FL",0.8339,High,0.0,0.0,0.0,0.9581,Residential,0.2502,High,2026-03-09T15:33:50.500346+00:00
12086009322,"HIALEAH, FL",0.8524,High,0.0657,0.0657,0.0,0.9343,Residential,0.3017,High,2026-03-09T15:26:00.219233+00:00
12086009505,"MIAMI GARDENS, FL",0.8133,High,0.0,0.0,0.0,0.1365,Other,0.244,High,2026-03-09T15:35:07.442919+00:00
12086012301,"MIRAMAR, FL",0.8078,High,0.0,0.0,0.0,0.6233,Residential,0.2423,High,2026-03-09T15:38:15.121218+00:00
12086012402,"HIALEAH, FL",0.8101,High,0.1275,0.1275,0.0,0.834,Residential,0.3323,High,2026-03-09T15:38:41.114098+00:00
12086018002,"MIAMI, FL",0.7539,High,0.0,0.0,0.0,0.8953,Residential,0.2262,High,2026-03-09T15:45:57.446493+00:00
12099002400,"WEST PALM BEACH, FL",0.4991,Medium,0.0594,0.0594,0.0,0.0768,Other,0.1913,High,2026-03-09T16:20:17.716094+00:00
12099004007,"WEST PALM BEACH, FL",0.4247,Medium,0.071,0.071,0.0,0.9227,Residential,0.1771,High,2026-03-09T16:28:22.038924+00:00
12099004011,"GREENACRES, FL",0.4213,Medium,0.0339,0.0188,0.0,0.9589,Residential,0.1501,High,2026-03-09T16:30:24.511698+00:00
12099004012,FL,0.4146,Medium,0.0,0.0,0.0,0.9849,Residential,0.1244,High,2026-03-09T16:28:59.790179+00:00
12099004013,FL,0.4111,Medium,0.0756,0.0418,0.0338,0.8602,Residential,0.1762,High,2026-03-09T16:30:24.763829+00:00
12099004810,FL,0.3899,Low,0.0477,0.0477,0.0,0.9523,Residential,0.1504,High,2026-03-09T16:38:52.860006+00:00
12099004823,FL,0.3961,Low,0.0,0.0,0.0,1.0,Residential,0.1188,High,2026-03-09T16:36:42.406804+00:00
12099005947,"BOYNTON BEACH, FL",0.3904,Low,0.0039,0.0039,0.0,0.0163,Other,0.1199,High,2026-03-09T16:43:15.676541+00:00
12099005954,"BOYNTON BEACH, FL",0.4025,Medium,0.0057,0.0057,0.0,0.4093,Other,0.1248,High,2026-03-09T16:37:10.626358+00:00
12099007006,"BOCA RATON, FL",0.4758,Medium,0.0179,0.0179,0.0,0.98,Residential,0.1553,High,2026-03-09T16:26:02.519548+00:00
12099007204,FL,0.5544,Medium,0.043,0.043,0.0,0.7168,Residential,0.1964,High,2026-03-09T16:11:29.249427+00:00
12099007623,FL,0.4914,Medium,0.1349,0.1349,0.0,0.8651,Residential,0.2419,High,2026-03-09T16:21:39.721276+00:00
12099007742,FL,0.4956,Medium,0.0,0.0,0.0,0.9518,Residential,0.1487,High,2026-03-09T16:22:48.891023+00:00
12099007779,FL,0.4006,Medium,0.0,0.0,0.0,0.5553,Residential,0.1202,High,2026-03-09T16:37:52.432355+00:00
12099007780,FL,0.3944,Low,0.0,0.0,0.0,0.0157,Other,0.1183,High,2026-03-09T16:35:40.269834+00:00
12099007849,"LOXAHATCHEE, FL",0.3851,Low,0.0,0.0,0.0,0.1675,Other,0.1155,High,2026-03-09T16:43:29.109911+00:00
13089980000,"ATLANTA, GA",0.3618,Low,0.003,0.003,0.0,0.997,Residential,0.1107,High,2026-03-09T16:39:39.826345+00:00
13121001203,"ATLANTA, GA",0.9455,High,0.1649,0.1483,0.0,0.3516,Other,0.3991,High,2026-03-09T14:56:18.419998+00:00
13121001204,"ATLANTA, GA",0.9921,High,0.0,0.0,0.0,0.6398,Residential,0.2976,High,2026-03-09T14:39:34.393724+00:00
13121001205,"ATLANTA, GA",0.939,High,0.0,0.0,0.0,0.0,Other,0.2817,High,2026-03-09T14:57:35.904135+00:00
15003002204,"HONOLULU, HI",0.1517,Low,0.0,0.0,0.0,1.0,Residential,0.0455,High,2026-03-09T17:37:42.663933+00:00
15003003410,"HONOLULU, HI",0.2027,Low,0.0,0.0,0.0,1.0,Residential,0.0608,High,2026-03-09T17:19:11.414029+00:00
15003004201,"HONOLULU, HI",0.2893,Low,1.0,0.0,0.0,0.0,Mixed Use,0.7868,High,2026-03-09T16:52:41.172006+00:00
15003982100,"HONOLULU, HI",0.0847,Low,0.0,0.0,0.0,0.0285,Other,0.0254,High,2026-03-10T07:16:17.459324+00:00
17019000401,"CHAMPAIGN, IL",0.014,Low,0.0446,0.0446,0.0,0.9554,Residential,0.0354,High,2026-03-09T21:32:17.990548+00:00
17031030702,"CHICAGO, IL",0.0148,Low,0.0206,0.0206,0.0,0.8827,Residential,0.0189,High,2026-03-09T21:25:34.649905+00:00
17031070103,"CHICAGO, IL",0.014,Low,0.3542,0.3542,0.0,0.6458,Residential,0.2521,High,2026-03-09T21:32:13.820196+00:00
18097322200,"INDIANAPOLIS, IN",0.0115,Low,0.0029,0.0026,0.0,0.0026,Other,0.0055,High,2026-03-09T21:52:17.614838+00:00
18163980600,"EVANSVILLE, IN",0.0092,Low,0.0,0.0,0.0,1.0,Residential,0.0028,High,2026-03-09T22:10:37.281314+00:00
19155030501,"COUNCIL BLUFFS, IA",0.0017,Low,0.1002,0.1002,0.0,0.8833,Residential,0.0707,High,2026-03-10T01:19:55.610603+00:00
19181020701,IA,0.0009,Low,0.0,0.0,0.0,0.0,Other,0.0003,Low,2026-03-10T01:38:55.575465+00:00
20209042001,"KANSAS CITY, KS",0.0162,Low,0.0982,0.0982,0.0,0.9018,Residential,0.0736,High,2026-03-09T21:17:05.593604+00:00
22071001302,"NEW ORLEANS, LA",0.2393,Low,0.2895,0.2895,0.0,0.334,Other,0.2745,High,2026-03-09T17:11:16.940834+00:00
22071001900,"NEW ORLEANS, LA",0.2344,Low,0.2909,0.2687,0.0,0.2846,Other,0.274,High,2026-03-09T17:13:33.734029+00:00
22071004800,"NEW ORLEANS, LA",0.7284,High,0.5337,0.5282,0.0,0.0,Commercial,0.5921,High,2026-03-09T15:46:50.431729+00:00
22071008200,"NEW ORLEANS, LA",0.8289,High,0.3186,0.3126,0.0,0.3253,Other,0.4717,High,2026-03-09T15:33:08.849813+00:00
22071008300,"NEW ORLEANS, LA",0.8188,High,0.2655,0.2534,0.0,0.4378,Residential,0.4314,High,2026-03-09T15:35:07.155896+00:00
22071008400,"NEW ORLEANS, LA",0.9203,High,0.3764,0.3148,0.0,0.1853,Other,0.5396,High,2026-03-09T15:05:12.752397+00:00
22071008800,"NEW ORLEANS, LA",0.9042,High,0.2642,0.2642,0.0,0.4081,Residential,0.4562,High,2026-03-09T15:15:48.039473+00:00
22071009600,"NEW ORLEANS, LA",0.3117,Low,0.2734,0.2662,0.0,0.3184,Other,0.2849,High,2026-03-09T16:49:18.797383+00:00
22071009700,"NEW ORLEANS, LA",0.3116,Low,0.2538,0.2411,0.0,0.3636,Other,0.2711,High,2026-03-09T16:49:21.909708+00:00
22071010100,"NEW ORLEANS, LA",0.3058,Low,0.3452,0.3319,0.0,0.3705,Residential,0.3334,High,2026-03-09T16:50:29.545325+00:00
22071010600,"NEW ORLEANS, LA",0.3128,Low,0.4034,0.2765,0.0,0.2929,Other,0.3762,High,2026-03-09T16:48:58.206534+00:00
22071010700,"NEW ORLEANS, LA",0.3044,Low,0.3063,0.2638,0.0,0.3291,Other,0.3057,High,2026-03-09T16:50:49.328320+00:00
22071010800,"NEW ORLEANS, LA",0.3011,Low,0.3466,0.3406,0.0,0.3035,Other,0.3329,High,2026-03-09T16:51:16.507827+00:00
22071011400,"NEW ORLEANS, LA",0.3747,Low,0.2279,0.2272,0.0,0.2204,Other,0.2719,High,2026-03-09T16:40:15.146156+00:00
22071011500,"NEW ORLEANS, LA",0.2416,Low,0.8763,0.8763,0.0,0.043,Commercial,0.6859,High,2026-03-09T17:10:44.118096+00:00
22071011600,"NEW ORLEANS, LA",0.3819,Low,0.232,0.232,0.0,0.2783,Other,0.277,High,2026-03-09T16:38:12.762313+00:00
22071012700,"NEW ORLEANS, LA",0.2461,Low,0.2022,0.2013,0.0,0.2918,Other,0.2154,High,2026-03-09T17:10:10.924520+00:00
22071013000,"NEW ORLEANS, LA",0.2517,Low,0.2873,0.2549,0.0,0.2654,Other,0.2766,High,2026-03-09T17:07:15.181307+00:00
22071013100,"NEW ORLEANS, LA",0.2553,Low,0.2268,0.2268,0.0,0.2565,Other,0.2353,High,2026-03-09T17:06:28.275228+00:00
22071013600,"NEW ORLEANS, LA",0.2391,Low,0.3104,0.2818,0.0,0.3483,Residential,0.289,High,2026-03-09T17:11:14.581037+00:00
24510010500,"BALTIMORE, MD",0.5163,Medium,0.0361,0.0361,0.0,0.9601,Residential,0.1801,High,2026-03-09T16:18:30.995255+00:00
24510020100,"BALTIMORE, MD",0.4674,Medium,0.0525,0.0525,0.0,0.9475,Residential,0.177,High,2026-03-09T16:24:49.758958+00:00
24510020200,"BALTIMORE, MD",0.424,Medium,0.2109,0.2109,0.0,0.7715,Residential,0.2749,High,2026-03-09T16:29:25.345872+00:00
24510060100,"BALTIMORE, MD",0.4147,Medium,0.0253,0.0253,0.0,0.8171,Residential,0.1421,High,2026-03-09T16:32:44.766668+00:00
24510060200,"BALTIMORE, MD",0.396,Low,0.0334,0.0334,0.0,0.9597,Residential,0.1422,High,2026-03-09T16:38:04.460076+00:00
24510060300,"BALTIMORE, MD",0.7767,High,0.0886,0.0686,0.0201,0.8657,Residential,0.2951,High,2026-03-09T15:43:25.488418+00:00
24510070100,"BALTIMORE, MD",0.2512,Low,0.6521,0.0106,0.6414,0.2075,Industrial,0.5318,High,2026-03-09T17:08:52.439442+00:00
24510260800,"BALTIMORE, MD",0.2773,Low,0.3452,0.1426,0.2026,0.6548,Residential,0.3248,High,2026-03-09T17:00:11.034062+00:00
25009251200,"LAWRENCE, MA",0.0018,Low,0.4206,0.4206,0.0,0.5794,Residential,0.295,High,2026-03-10T01:16:19.349274+00:00
25017980000,"STOW, MA",0.0091,Low,0.0,0.0,0.0,0.0,Other,0.0027,High,2026-03-09T22:11:11.410187+00:00
25025010403,"BOSTON, MA",0.1461,Low,0.0109,0.0109,0.0,0.0,Other,0.0515,High,2026-03-09T17:40:29.411129+00:00
25025010408,"BOSTON, MA",0.0443,Low,0.0,0.0,0.0,0.0,Other,0.0133,High,2026-03-09T19:41:23.301288+00:00
25025060601,"SOUTH BOSTON, MA",0.0896,Low,0.0,0.0,0.0,0.2486,Other,0.0269,High,2026-03-10T07:11:51.083722+00:00
25025070801,"BOSTON, MA",0.0626,Low,0.0,0.0,0.0,0.0,Other,0.0188,High,2026-03-09T19:10:43.748705+00:00
25025070901,"BOSTON, MA",0.056,Low,0.0,0.0,0.0,0.0,Other,0.0168,High,2026-03-09T19:23:10.158249+00:00
25025070902,"BOSTON, MA",0.0899,Low,0.0,0.0,0.0,0.0296,Other,0.027,High,2026-03-10T07:11:30.039005+00:00
